Year,USA (New York),Africa_Eastern (Nairobi),Africa_Northern (Cairo),Africa_Southern (Johannesburg),Africa_Western (Lagos),Australia_NZ (Sydney),Brazil (São Paulo),Canada (Toronto),Central_America_Caribbean (Mexico City),Central_Asia (Almaty),China (Shanghai),EU_12 (Warsaw),EU_15 (Paris),Europe_Eastern (Kiev),Europe_Non_EU (Belgrade),European_Free_Trade (Oslo),India (Mumbai),Indonesia (Jakarta),Japan (Tokyo),Mexico (Guadalajara),Middle_East (Riyadh),Pakistan (Karachi),Russia (Moscow),South_Africa (Cape Town),South_America_Northern (Bogotá),South_America_Southern (Buenos Aires),South_Asia (Dhaka),South_Korea (Seoul),Southeast_Asia (Bangkok),Taiwan (Taipei),Argentina (Córdoba),Colombia (Medellín)
2030,606.6575833543728,765.5667114691435,1652.6588287872673,574.9545729912297,3202.9181759740013,278.6822121405158,795.581107041266,480.278367849782,1.2200433517007614,23.962577505366735,1261.876079114987,115.47350844871116,163.92930411833888,255.46304203180011,533.4157141047979,0.0,3138.515211010531,3538.173536402599,1031.576131644366,643.300074183483,2654.794284609041,3043.0958621112313,62.44477686139477,308.29321388598464,480.16423883176174,1121.8174379926113,3242.784918664999,569.0231996156194,3016.6660831297168,1777.438133990009,1365.4779476078036,1035.7033112001222
2031,667.0739696914643,790.6930022045868,1660.6442869133352,585.1949657276034,3239.885928055858,298.3698673511996,820.1531326087285,541.0108629859868,2.004562980906469,61.80110142905736,1280.0825763838068,121.9327811136316,187.55853471946625,249.11091759354719,532.3290660329525,0.0,3183.1125157338915,3565.0831528381796,1049.0627360643223,668.999546467571,2733.0100766339683,3079.6494728739335,72.94128082065176,321.6289604714209,525.7446668858483,1121.4784691638383,3308.7037530297202,612.5999070198533,3053.441555774404,1809.2082121332915,1373.939720792315,1071.1384277154698
2032,600.0487762503637,778.4303494998815,1711.0160766620575,578.5024185308133,3220.4004230323385,270.94110563392417,800.501730299804,462.86269789424966,3.681682982688332,62.436455397753875,1252.1568053277463,197.80717410892055,207.69829857165064,365.0515639173272,631.0697184734906,0.0,3170.0953418835397,3548.8421437332486,1036.3082413148634,676.2256637594585,2771.17060115144,3070.0220417882656,124.43349142897702,316.81027939293597,501.51874195312485,1173.0703151745697,3253.285732931364,611.6531518241966,3022.300083678876,1758.4915907298673,1431.020897431938,1062.3788728829516
2033,730.4540694438194,796.214387781223,1727.337061758116,598.0630849448887,3238.484296173877,286.20597762301287,829.4390046366273,605.8807329010206,3.645415425727248,54.1963845567707,1346.202989657152,189.82964811910753,224.34478490016758,318.6170938121778,639.4027618960214,2.5002931664004935,3172.050880220233,3565.513009282871,1103.0766887445016,679.7035735364514,2753.729713197544,3069.9695103868894,119.18460058152807,319.79309158491634,517.4335970354553,1156.3207328566505,3253.259325016463,660.3610935934763,3058.861862710904,1838.4056337839788,1408.2482512643674,1083.3966383926552
2034,708.1424840256338,808.0832048314377,1706.7619397347146,590.2732430882405,3257.322645381495,267.97098236787696,815.8026819238964,574.5975871247504,3.390469386035992,54.95687095755286,1329.8717906953423,169.832697969828,216.74963558774888,306.3574658648858,633.7085888704262,0.8203666784046962,3207.2123448354373,3577.3164302640953,1094.9305376252603,691.9133115451199,2784.5046793049164,3101.7881820997673,92.25733403886733,320.13481363001955,540.8380413219029,1188.1241437338385,3271.5528398133374,661.2060726377222,3071.9070519538063,1819.0693284000135,1437.5677579600992,1117.2286794925853
2035,670.4059016893021,821.7813398700298,1787.678620657729,617.15196152518,3279.944421761212,304.7267564155915,866.0811180314861,526.6904378667399,2.982596549116672,67.17225103977904,1313.3719831717403,229.48642637752755,256.98986739519216,388.4590197159144,709.3004305434417,0.8692885396511011,3222.9045479404995,3597.8608077634053,1082.527123097153,692.4994619346023,2833.3966987915305,3118.125663869595,125.21468017936547,328.25131145270154,568.6334696129104,1190.4888055792312,3329.8228043036956,637.130431833165,3092.1846159085085,1825.8694504173368,1442.505009071344,1128.4681998687804
2036,662.8472041626783,838.6969197028238,1794.6608327421886,606.4793561240151,3289.5895002486127,306.4214458074851,856.5351846529586,509.2996853889898,4.640714953236921,54.223912940592626,1368.1811864880924,207.91703022339425,236.94873425635356,363.1687972781418,655.5821472233849,3.6555734188834137,3241.848019021177,3605.7404526854307,1124.7862604167299,715.0734030709204,2870.0597843642527,3147.4616484614808,100.5307246366307,329.7676373343174,576.0479725746607,1196.7698404828031,3335.356374326054,691.8019821024101,3103.833873473852,1842.3127002327644,1439.1224149929164,1139.2162041436115
2037,715.8147299179582,840.216001491364,1784.291768509856,618.0984930764555,3293.7677239190625,298.63576446213176,861.1693572626806,593.611863691008,6.7117004437143475,78.3987265458827,1318.742857421302,206.98485025752856,220.8354627479867,363.62934919290444,658.6659056402707,0.0,3240.2498703088745,3601.096354895892,1088.7356813844103,720.3989349870623,2835.957046094327,3143.388679091198,94.53707495923724,356.1281917318048,582.6802169893074,1146.5853920757784,3352.6800821708216,641.5903708880126,3080.826543912125,1816.5171577031786,1404.5797571913686,1133.0516152429918
2038,703.3563060365753,835.1135100345713,1775.7274399007697,624.9298463155401,3298.8229239044363,295.00459457341356,857.8112234001931,557.9416895914726,8.143290893206315,67.26544047620148,1366.5795505128372,208.34123961365694,260.4897485542981,354.801247946646,629.3977479564337,2.9655043057077877,3244.2487639129167,3609.1165850203806,1128.624745416153,720.4751253903884,2863.0950025355833,3135.429224147373,120.62453611177116,340.1009636090422,582.6975537177083,1213.0826269138665,3288.010901621275,711.509795503812,3107.057328668344,1843.634653532668,1459.0428574209627,1147.1357764121562
2039,647.2462814262437,858.3249170499063,1827.1306092706577,627.2527228706105,3314.4896913253842,301.9458298440232,886.4220147365422,501.3516351921553,6.405374342819269,87.26204222705283,1347.7466877771262,208.07328018759034,235.3959902083273,365.55266887248507,678.1164437217939,0.0,3264.2901247901086,3628.370328263237,1125.9761831645628,754.2092102106574,2888.480355520231,3184.4962267918063,89.57359792934277,346.71271184516365,597.7269538795053,1210.4376515465365,3387.727267766263,674.466296931709,3119.906684798367,1830.5867573716491,1459.3713473948233,1158.3871793093697
2040,753.6056194969553,881.0342745149364,1845.719475787559,643.6462932570861,3333.196263076837,305.9395880039969,892.9406972101675,635.0717661238314,6.4110581002368106,86.36700318084755,1380.5525047570868,245.98273657950637,264.1788846805649,430.04045582986953,731.5293565710754,3.6947810485074877,3280.098172948982,3646.300152216319,1155.6779760620761,743.2542604845399,2889.904197753455,3192.4129314141987,165.36581522157883,327.1196921692944,616.65328180705,1223.386054828547,3415.4915788380663,718.5326761744599,3143.5687674671203,1873.827161251405,1469.974094951479,1171.0401726448385
2041,738.6858019687422,892.4250784802396,1800.6578732028916,679.3273749554293,3361.1382570497126,316.4821648109443,909.8410218612937,618.9642601224559,6.975655822837824,47.70827350956895,1339.6187614734633,173.91773006311877,253.95657896832068,309.7772331518448,630.9535769831443,0.0,3295.721328740821,3661.7690839852285,1108.7093424046536,748.560475834596,2896.132906536358,3202.0628789839748,76.83415963025092,340.3928090820354,659.9566668426576,1212.9505321210343,3416.6797389582193,639.6649901929175,3161.875288949609,1875.9729033111937,1445.639781227971,1213.2111026958696
2042,743.5185043186375,917.7132352347244,1816.0128702275608,694.8660661627969,3363.822517731221,328.7955491582074,929.5817511666457,621.14938295105,19.116766326340024,56.25261994566851,1360.288703819397,182.3915663896677,246.94823650128546,314.66161061737364,635.9150173796954,2.2049554567908807,3307.7571850360837,3671.4049555813353,1115.4052875557013,791.6244378161297,2889.09458165438,3237.8449260090943,87.45122303182991,350.13397673133994,640.2942794069517,1224.5354364207299,3474.940982288016,655.2526737905691,3177.105672858509,1906.2870741470383,1466.0099942019783,1193.4539365047654
2043,777.2518067486742,905.0650145121326,1862.459967908795,686.2546628120798,3378.2800657405414,304.3733512670206,905.7822074826056,625.0301164149383,11.416933316252798,69.92099735880939,1365.2662603198323,245.27603696135156,236.73031850847207,442.15974676353454,743.6175334944533,0.0,3310.3278399226574,3670.8858967127185,1142.5956139850593,773.5705697486168,2944.167139555486,3214.422666579039,165.2592224998623,342.0346179641896,668.4178181923762,1222.3932711842494,3412.7418538332868,679.9391703474827,3170.3864116909263,1876.1089033367712,1456.699868251782,1224.7039694817458
2044,745.7100956155548,943.1913503718713,1751.6987135554452,708.8133343991997,3389.4108555031976,305.61600723550015,908.0129666722299,592.3401639875922,20.854902731520802,51.75307913136394,1396.6176336158062,195.12730226793053,258.64247386463586,315.766608347816,646.9010053563409,0.0,3338.918818096394,3688.480245407448,1134.0695249934738,815.9668004412745,2854.5753326752542,3277.531694374725,59.70699637238663,349.34122410137786,668.3242165379738,1240.393631867284,3491.539994953511,698.7146207015574,3202.8481448393113,1937.3158016890775,1471.3819196974223,1230.3241608583078
2045,785.0490557884993,921.2120560537463,1836.684644311464,683.8372976273906,3382.306415012332,327.3295914449126,922.8073687847063,634.1458161987526,22.409181387061984,63.33207308201044,1380.5562705249029,275.69100094762814,268.7972634104736,443.9039381831855,716.621447801904,4.531128958993561,3317.986666542657,3676.624647255326,1137.2048606323017,791.4825767690293,2919.933348211515,3240.0481737070686,168.25842295602288,366.2611966145231,665.8395762920026,1221.7566429316744,3429.9923168218206,718.480493752669,3168.482772842765,1884.3781731270951,1464.7802025830538,1213.021804586863
2046,814.3144733692718,941.4706750645759,1836.9528581075706,690.369235390946,3407.6935428079873,316.49735556756553,940.5077014469223,673.0572626492328,24.103160553449023,66.46808994539094,1472.1612089819141,248.03489349860178,295.0279952572695,392.35087167731825,667.2823441012413,2.946322252282628,3370.1251151292554,3697.930322149572,1196.8438059772493,814.5414738378446,2944.1397169537795,3309.9976646130685,136.36209573816225,343.36813359694213,692.7674590561643,1245.2133613536266,3477.292392435912,763.4985582282429,3227.341927251797,1957.752032162781,1478.4944419645255,1249.4335035363342
2047,781.4696745328675,952.1750742088403,1807.3882204380327,723.7941162792666,3424.289699706854,337.9076223390731,965.3465624845646,669.4665058608545,28.76448666057239,35.05735863563994,1429.31674823506,218.8070526229907,246.07449794929107,372.8749088831278,627.3253163957443,0.0,3358.2841144740523,3713.8575429802113,1151.8505721998959,821.8292588498695,2940.9680193681006,3300.8654101485395,137.14152609694244,375.46296723104535,712.0308452772483,1220.1752553572596,3508.292120499723,689.9776500154136,3229.2284968268964,1939.7074119949496,1447.8502929628992,1262.5216730388086
2048,787.6575519868456,967.0619171299,1857.9491348868335,731.6221652569004,3427.894169470098,362.25635772272665,1001.21728767569,655.3929005433765,28.525896572293682,35.96849289515161,1443.9506275020854,216.92456634232923,266.7722496715664,374.9874437895699,711.9895341987333,0.0,3378.028581551839,3719.6046965614987,1192.9866101807388,843.1153417671849,2969.7881100880554,3314.603820975693,110.22913459528543,379.63876193005405,709.4300258688323,1238.1365470446258,3552.882973131539,727.9182646293272,3243.526424694882,1964.7293392260642,1477.291994506553,1249.3624366267352
2049,828.2771299367776,965.6482363441462,1858.4515870528344,743.0138342445141,3438.499770793259,350.1932745284157,983.3040159402417,700.1216176543039,19.375900794202746,85.2713081268582,1441.386396078235,258.5210531123454,255.72209638493263,447.2464885648611,743.1478798841694,1.84869246653641,3387.13668489511,3723.3184277642017,1186.4678024720865,818.59176714,2989.313468367938,3329.056954105233,148.55568056949647,374.7916598666258,726.2733379205242,1266.753043366788,3494.7733951419746,739.8480075546444,3236.597784617747,1945.55222730028,1501.1174819993157,1263.9054491775073
2050,745.9564455134039,966.7901823107746,1881.4878190263553,754.3956892909041,3441.7812033213136,342.09071088863493,1004.3843096311014,610.568882710768,31.149043633235095,79.21847748512081,1415.4061558184421,205.96445466294517,283.7213382782096,386.09791371775407,704.3670732388197,0.0,3400.7593084830187,3722.4795525502473,1167.034375768531,847.63287627963,3033.701721606219,3337.3578780742923,105.56676546853562,374.3777983112268,736.0133842972327,1291.8221147292338,3533.3986646738304,707.6744995831268,3238.6841128030865,1930.292496580963,1515.419382748158,1288.0576108512582
