Year,USA (New York),Africa_Eastern (Nairobi),Africa_Northern (Cairo),Africa_Southern (Johannesburg),Africa_Western (Lagos),Australia_NZ (Sydney),Brazil (São Paulo),Canada (Toronto),Central_America_Caribbean (Mexico City),Central_Asia (Almaty),China (Shanghai),EU_12 (Warsaw),EU_15 (Paris),Europe_Eastern (Kiev),Europe_Non_EU (Belgrade),European_Free_Trade (Oslo),India (Mumbai),Indonesia (Jakarta),Japan (Tokyo),Mexico (Guadalajara),Middle_East (Riyadh),Pakistan (Karachi),Russia (Moscow),South_Africa (Cape Town),South_America_Northern (Bogotá),South_America_Southern (Buenos Aires),South_Asia (Dhaka),South_Korea (Seoul),Southeast_Asia (Bangkok),Taiwan (Taipei),Argentina (Córdoba),Colombia (Medellín)
2030,503.5042710980382,746.4506476120007,1597.1361644069912,555.7556470205551,3186.099478654338,248.47982068348122,753.2911191602896,383.0997638640427,0.0,0.0,1183.1760143612796,73.01248012106366,111.19314241976892,212.98072960997416,491.0747940324168,0.0,3108.753577135858,3522.5292709532155,978.9592153308927,615.8874947948672,2585.2351725079056,3005.346862671106,0.0,272.01891610869654,435.36401024031125,1015.6701829909518,3194.893551146897,484.46185060132444,2972.21190229058,1700.9590572397653,1277.8704430696457,988.9130438628345
2031,556.7449885294526,765.1949682556924,1586.0292224242544,559.6423426105937,3214.562607171623,280.00442832742164,785.5481839120264,394.7522312667009,0.0,14.822185472188167,1226.0610488820523,46.93824198281939,77.84986271997575,148.67328877735693,352.09352916134543,0.0,3158.4513868333916,3536.901087603455,973.6252514729073,626.9302315569006,2622.8807462163127,3041.181219083564,0.0,291.0796549336164,476.5051405520705,1028.7556746671078,3268.956826765365,551.0224389183768,2996.1407589633773,1743.131946486811,1285.4052956263758,1014.9765318879817
2032,511.6518186790847,756.9803830003783,1601.9937901380774,552.4141153349369,3190.118451447741,235.4621846993083,764.9838444003407,338.4893271665871,0.0,0.0,1221.5653801426724,106.02487692330573,120.33874769120584,255.2297208325792,537.6385451891231,0.0,3131.3672947040914,3523.522021846104,987.2538768420818,647.7912393902732,2677.5982744750677,3017.0832709582182,20.33408651126752,285.16756744826756,456.01189349024554,1141.9929530831066,3209.170913476724,570.1474662054709,2958.4720858469814,1702.737374959019,1391.3388935839891,1025.3248529051282
2033,646.3185535136755,772.0828726606888,1651.1695202255985,571.436636512951,3221.404100879057,215.21895387667266,761.2012334372223,488.5887108606281,0.0,16.104108429145345,1292.652507006613,141.8576956955499,147.9219431290449,225.00677885922454,485.64329256398986,0.0,3141.7540417086593,3540.623110817902,1055.6436247910228,635.4174029632813,2674.301229227338,3030.8875789742124,0.0,292.33043295653783,490.8776045176308,1103.7352160759501,3176.9943230040026,590.4309369764692,2991.816983676929,1769.7454845059638,1355.4567543014612,1043.001483517271
2034,613.6261103620398,784.6504627370068,1609.150506840162,540.6894912625247,3245.4755522680807,236.49599083097004,776.396195342381,458.9616013727087,0.0,12.948529835596855,1252.5188187809931,93.54240527594685,162.56687099441348,211.9235407253011,522.3793356779231,0.0,3181.727062711491,3562.578263856395,1020.5520353094308,665.4946900699479,2632.9981141926683,3078.9597116193895,0.0,287.3882830892934,516.5579261048129,1136.0191526147912,3206.1674051605437,588.3890773578912,3039.4709071929765,1771.903421709047,1384.2828886831144,1092.3403908209282
2035,602.1938556473731,788.8909895981981,1697.1305358952857,558.8918174907039,3246.0053183259893,245.2795777604988,808.9396127749271,397.5868765418577,0.0,12.157636594643622,1279.5197627900222,136.429617948968,218.16366578360535,283.4917541024288,640.820118822748,0.0,3185.490107564596,3552.7037205291545,1055.2554776421987,648.5917338820541,2768.5411806309803,3034.5228107709804,19.751654226284494,286.1956284990788,528.1077891719107,1131.0451183221544,3127.647476999026,601.5686163261876,3001.6228870687546,1738.0194296372724,1372.7627768093932,1107.4102647085363
2036,579.2898169771496,798.4838922775224,1683.284647314133,536.8650842870185,3254.368999400742,276.32619708650884,819.0759341140908,415.0666572629694,0.0,0.0,1276.8376107897434,46.775380654487385,134.9572867237848,227.2899021415773,487.38563174851885,0.0,3207.9725279031218,3581.0628329430688,1081.138948092368,660.3936325990991,2789.5026416920537,3080.1323240038982,0.0,289.2512592609222,545.161376167718,1126.689177255436,3206.9572098020235,645.0693157397791,3053.7983421840263,1745.7939331130945,1363.8706105542153,1116.3596645277937
2037,654.4889494267929,799.4521285041806,1724.519847315298,580.7522044782579,3280.4050787169763,273.9056119175795,825.6933668909251,500.01444834801697,0.0,15.482476855657806,1238.11494140534,151.19470529890594,137.8635040064969,272.18366199882524,522.8270821161051,0.0,3196.660832073562,3574.0062914619966,990.0773639476721,679.7588268368594,2790.952791741242,3092.377477404508,40.12568716574918,319.87875622741564,564.854700673472,1095.5451516819196,3332.8692136879104,579.0762037544449,3029.8114897587375,1761.6259682796767,1362.8528994536487,1098.7266991886806
2038,595.6049409717393,820.6764566385365,1673.1649376901057,597.9738220949675,3284.693610817916,272.37299161716567,824.0976371420606,463.1820238525175,0.0,18.30258774286476,1317.8373378702136,116.54404762352245,203.30496849022322,301.2989925637717,518.3515731459415,0.0,3219.295055776451,3583.8619128139367,1044.7146162327927,680.9800571590781,2788.700288850544,3082.4972283306765,61.831376020393556,322.9616356383523,560.8648713603696,1160.8656518279702,3206.012217793235,617.5035440783347,3047.931920407179,1798.2330987890036,1403.8453554552366,1106.8724197520976
2039,529.9572123245579,821.8142966316784,1770.7309984983428,584.302475441905,3288.886824946691,246.29070336347803,840.3062150994787,350.6907583761776,0.0,38.4204471493676,1290.5231599048418,106.65241160890828,184.59687297517593,235.27649478608046,558.3888791616897,0.0,3217.482351663955,3594.226069454654,1069.7491487611187,707.3544665886262,2807.7666333971774,3135.5801868774156,0.0,310.5813553318976,569.7704613378986,1143.9210723746883,3266.953204005521,615.1841682166946,3016.7608985795096,1763.419260946281,1390.1446288547615,1110.0514233703334
2040,660.6208965968135,852.0341946442469,1736.0910192107337,610.300159026871,3309.659706789728,271.9575079359885,836.8697387457199,524.4851390215667,0.0,14.796209732390775,1296.5087170937602,146.85212207296172,188.04100590834955,349.2318748160584,667.4103542360529,0.0,3252.421333234852,3614.380410832033,1086.4251529376902,703.0126449311874,2764.7825280877296,3141.8995625391462,59.80802952456574,307.56775389794905,595.4326534505324,1166.104936972902,3324.7662939299184,602.7903105395028,3062.6891787403906,1774.4789054348769,1427.3775551461638,1138.6022541685008
2041,635.5893277095944,882.1419380529819,1733.1607700024447,656.7745766637255,3335.631161567503,289.38148659796514,881.8379850300497,541.4595468196494,0.0,22.20319033975292,1275.3619911981461,94.15932835825029,190.35422056100785,213.74388380144046,563.1852264122512,0.0,3237.293677385328,3639.336544237426,1052.151317826568,700.5933869952356,2807.23941221417,3108.113827080854,35.425722575177225,294.699522995694,626.4685351238656,1140.6190726519362,3375.7261881062304,580.0015269514548,3089.2534641523184,1814.7407579002788,1388.9564182286733,1125.1590891389365
2042,636.9971033720044,867.5557455330662,1722.041047592929,635.7174353288432,3340.5184353833565,282.9596940491647,878.8245979686448,431.85442346528185,6.885703461943052,0.0,1334.0276030509979,129.87950558175027,152.74099512023537,219.7123076740185,501.7849009643147,0.0,3282.163628033471,3631.3294205402995,1091.8028673043436,735.3889552533469,2810.9120673021116,3170.7739914433396,24.03903907244359,314.46276867619656,621.8633382415302,1178.48873878421,3351.55153959189,593.7768048951078,3097.062302835873,1843.812302389902,1424.1051503981637,1174.1777614315379
2043,661.5589461801522,880.8652402289028,1789.0500840125917,650.5679728516851,3354.7317960996384,234.78021265486245,829.4460809534012,502.3836170060486,3.5520395309651662,0.0,1297.8645911023732,183.90903195772685,187.16565103710778,376.5377773137603,662.686149714455,0.0,3268.8327561147057,3637.1148135334297,1078.2079911661185,744.2271826442814,2846.429141959418,3168.6237508959657,127.87804963240495,310.4433474788558,629.3566588232892,1176.6235168436813,3330.6490112096863,616.8328257803228,3089.590981216699,1811.6183815257093,1407.8591785264641,1175.8653230735547
2044,618.4095044098358,913.2092296677272,1698.287500972026,663.9995902726855,3368.481140844381,271.83430072410823,861.1847534680155,438.7249604361803,0.0,0.0,1305.924243936229,115.7622185803696,126.10029525895385,222.16673690403837,573.785989807876,0.0,3311.299291272794,3671.8578840879118,1065.2029368027218,787.4562781011016,2813.3110734172246,3245.54756983516,19.98290821072802,323.74151560467624,619.5156402235845,1204.339894225361,3396.8091716381196,594.6379934311091,3154.0467650804794,1858.0223545931242,1436.3236434121038,1180.292777685666
2045,671.8903118338548,899.8036045891846,1744.4105954654367,636.5262249758094,3361.190013443272,289.9527168996682,875.4369577773591,508.3160638137739,7.094566372554825,0.0,1300.6229620661666,198.73948500378154,170.87233666965292,323.5010334798975,576.3834428458102,0.0,3281.951687685728,3651.1706513004283,1043.1678542433356,773.7933784940047,2809.033763046188,3179.3727477621487,35.68029268124934,319.7502350578852,620.5682266678505,1181.2248317314745,3364.443486066197,622.5809624916662,3096.4936915016888,1811.680566048854,1420.0398643080437,1151.4097844364578
2046,754.9474974743199,895.9441089152211,1750.6069249165091,633.3919972550041,3389.1273897769006,262.14506417073017,907.9265198226391,608.3984408435821,12.626557360471528,0.0,1421.8659572549257,154.95110038566497,202.80770078595407,270.66147122730416,591.437842076137,0.0,3323.327254281089,3677.5288902508964,1148.4347613504476,745.7403910389631,2842.8209374427233,3212.1171613285865,29.494210592620636,284.1088924203288,671.5825606464684,1153.230773113154,3377.5492929746865,672.870043071202,3175.087222771265,1864.316487140679,1402.5647906409927,1206.9767046063241
2047,752.1455880112745,915.3180591100551,1738.2385149983554,693.6548675246568,3393.809654925055,305.56317532919496,904.4546047218297,592.3835252745916,0.0,15.317297032972714,1317.901157648652,101.18066200665368,175.62540456664937,245.66168135786157,509.373057917068,0.0,3329.438159702405,3689.056794497141,1078.101634033741,786.6796564342683,2837.8564511821924,3253.506802238735,54.21821474741312,352.5704426579887,670.1661704385913,1147.3639406397415,3422.3031203018404,626.3171768120317,3148.306675625496,1839.0321867294417,1372.3011513756783,1223.2827765724717
2048,663.6785957119863,943.8442094480597,1811.4963909231396,702.3194901394821,3404.1391913341954,308.34072837686637,926.716898348372,446.63482516559276,4.862601083331458,0.0,1357.8459739115171,87.78944815166548,182.13360132114414,186.52094154314207,524.7359282322748,0.0,3334.6371862898923,3685.2391307028715,1132.1441041874414,801.4601559345105,2900.9884125388257,3271.4749401297668,22.35665372912388,343.554738927968,675.8037202703936,1153.8641002491033,3521.0719256643174,667.325246325944,3111.080225857605,1842.034094712392,1397.8813962145398,1199.0321868294327
2049,739.7467134918061,939.5677443286132,1760.8295711200522,703.8199759686505,3404.0470745606403,316.3435859816562,952.9622919572406,565.8317359917268,0.0,60.64113016989559,1393.1077277603356,204.3670008884264,157.3099201089325,305.057671295175,589.3978250288542,0.0,3343.3515472374843,3693.358245544184,1142.539740137885,766.3768979151514,2877.4097065022506,3254.8053662511256,54.046174458387064,350.28643827451936,695.6787874657922,1183.891064235004,3398.1197964287235,687.8063233510911,3168.6093673958558,1879.4541913086919,1430.210040219293,1226.0504653180976
2050,678.3194653173938,931.6492328562766,1772.8055371519395,721.6678092520066,3417.7992919001385,301.578053751028,957.4870735133021,524.2334442337757,8.074732654645054,31.799922110379068,1338.2108508603883,122.7528634324838,185.56354284255275,266.11557318745974,598.6343747607388,0.0,3364.9290465401714,3695.503636148525,1110.5406701219647,815.0909407360817,2898.731936213014,3272.937043384212,33.49951523043589,357.1605755189184,703.6957075425647,1187.5643338888854,3439.8029456249683,654.1481577570819,3188.2057003152286,1865.7456376410391,1416.7714822665955,1248.9987515698801
