Year,USA (New York),Africa_Eastern (Nairobi),Africa_Northern (Cairo),Africa_Southern (Johannesburg),Africa_Western (Lagos),Australia_NZ (Sydney),Brazil (São Paulo),Canada (Toronto),Central_America_Caribbean (Mexico City),Central_Asia (Almaty),China (Shanghai),EU_12 (Warsaw),EU_15 (Paris),Europe_Eastern (Kiev),Europe_Non_EU (Belgrade),European_Free_Trade (Oslo),India (Mumbai),Indonesia (Jakarta),Japan (Tokyo),Mexico (Guadalajara),Middle_East (Riyadh),Pakistan (Karachi),Russia (Moscow),South_Africa (Cape Town),South_America_Northern (Bogotá),South_America_Southern (Buenos Aires),South_Asia (Dhaka),South_Korea (Seoul),Southeast_Asia (Bangkok),Taiwan (Taipei),Argentina (Córdoba),Colombia (Medellín)
2030,100.78820056093383,15.559438565778008,57.974064742360206,26.217628166955922,17.993178586132537,25.440273886829598,38.189103874306596,113.85045404815746,2.661855945451935,14.152558015947488,54.23609942052952,39.69282505743211,41.158974682682945,40.065897492679966,51.80023550311657,0.0,27.126964232650874,20.61252064367868,43.884810533975326,31.660752622119727,67.35271439783023,50.28131668782609,49.8842650665479,30.20512850162338,32.816857787690935,69.61169969610764,57.337462956259856,56.970979040285854,58.01121690311416,56.896434322204406,66.457870094633,42.66561886093252
2031,102.50870466585125,19.807217956775936,90.97238961330703,30.895322842336515,22.963833945864465,18.97925581564138,34.15611510084779,126.32914797873819,3.3541001468963194,38.4494872032083,48.77282036277567,65.40776999093916,63.709844698525444,104.76693616476206,141.7656204525017,0.0,25.494779425195325,20.376099162805712,65.60030386837202,35.45599718344515,84.45097975319244,47.7562642301298,70.93859441699153,27.06656048693792,35.90756484606843,69.29231401285227,44.46409448701103,57.30427424351245,50.6314674286786,52.96535053527258,67.05414128140944,44.83404040957252
2032,95.3844384688097,17.333720819177202,89.38420401712193,27.096379520086938,28.42887161510606,31.204967941023124,30.12218094659033,104.27519252812975,6.8309307742541625,56.57265498697938,30.48269319423507,87.81301808409128,79.35568205888886,113.95061228532545,92.11475708931597,0.0,34.21048455867565,20.5927150683342,44.230953236177854,31.904117888454266,95.44387697458079,48.69379001978515,82.18631289454801,27.41916921113257,44.067324274006694,30.067169048976563,50.28433971984406,50.88237399009494,62.27751283812027,45.32213650946726,33.98890675679575,45.67409133518057
2033,123.18148364719691,21.013780526079337,60.45425950663727,18.711861269174364,11.769020217960692,45.916498014305034,42.731457307173024,162.25235133036335,5.613041357543584,31.607715558055915,42.200363182662784,69.56267513102061,94.70105599867632,125.54848653207861,117.2306216302304,5.583607224326867,24.4960134162439,16.370099861297955,42.022370713845454,33.55117526049039,56.533008459906625,30.59391522297042,101.9968909340822,24.928119262994798,20.197251834745927,46.89622256193122,77.30149640630225,60.088791470980325,66.0537143699307,48.00836146279055,48.32535267795872,33.040992414205725
2034,65.17646473381666,16.922578045566567,90.64353791824476,33.5366185831221,14.175855031844097,41.79689299281901,38.477663969611925,88.21372863920601,2.8539373098824514,49.50308032370564,73.11516359102794,62.50334258013402,54.73063373069295,96.01592088920924,80.64647217869968,2.461100035214089,19.993048198230806,14.26899359128917,55.64003236788026,23.024700218748517,102.40688130693874,20.772869454413755,69.01994663681259,27.44829028199265,21.04005977293946,45.12082954930451,58.584307401461125,68.82300233484781,35.44186221583014,48.5752285396988,48.141062878004234,25.07825435202451
2035,70.91008449435029,32.38000324594439,63.31918940626651,55.932370019340524,28.10096601266614,47.32257338231183,52.26316814815267,97.47217919320295,6.991124861230143,41.338051047679045,46.225109483834565,106.77986921461412,49.072513745231085,113.1782861366599,90.11906855332249,2.6078656189533036,29.161962634196833,41.614266325080564,34.42219217490018,40.537280761356605,53.289402807629926,65.64979423399942,104.50427964047505,33.81262616876212,34.93611510769275,55.643700993091194,137.11352462330294,30.594827135193206,87.47530554488094,72.37827257100106,52.7961002103179,27.597652801097357
2036,60.7926512014534,40.430404745806186,97.93062095511674,59.99778559002788,24.21443075884075,24.20706974756836,35.164812548648946,83.74836352120906,4.687892772676497,42.3990698911291,65.921480975567,101.97500790167616,79.78252386401138,111.31957260099246,144.4015435401826,7.478991859105326,20.01251014552001,23.457481941281554,46.557870032998885,44.50008851944565,95.26973273967154,50.251129045757025,96.45513489031313,38.15380423558927,28.7989510521446,65.15138612958525,95.00077305588384,42.448946779520355,47.60433110932832,72.08878183783402,71.91564527817192,39.894961994308254
2037,54.7572787929006,28.69670829732836,64.55613867210667,41.91987412175045,25.523423360946303,29.748326317487667,24.941230788250202,86.46659260353803,9.465820589347226,57.736629803214115,67.70571035351708,63.341674378445745,58.830367059584745,114.42538125893475,137.76598816612642,0.0,33.12068984554558,24.719975334715603,75.27988605997528,35.19556524450714,60.85553189439408,53.84707327142004,45.79847448429589,32.00636066171808,36.63818315927257,40.96115198122648,64.57119218832062,67.46393938554176,50.39901326686394,56.901240287317016,41.81735284701931,52.90528002220046
2038,82.86885996541449,15.930642813274956,86.54345248654887,23.272912470585997,11.29142395833341,21.258794732484162,25.29506343992147,86.87263609965034,7.90755499471626,44.70626923319738,57.59862085339119,81.92772959036486,79.78354494773541,103.8998023916452,123.85979037148901,8.896512917123362,24.4290139853642,17.013683689414393,71.08033129643661,43.39452521330065,90.50664213727026,40.380355637591954,55.44643472827411,18.426755172175167,16.553997258424733,56.56720376416748,63.31349245687306,77.00328001768985,46.228031678684154,39.97235331069422,58.88133793718747,23.73541184993705
2039,103.09364601723132,30.159501720474157,63.82642727376047,39.45266599136777,27.638072893639574,41.17183687577864,43.723440432568545,136.56137097981775,9.358448345308407,51.95930642828344,60.07424002276662,72.66306434833908,48.40193216711446,100.67807164997468,79.58028251524979,0.0,43.868327545456516,35.38006763402154,44.79872083908407,42.506178193675005,64.92571280542957,49.13744591112794,75.21730676525954,24.34855571198767,32.395948090531434,71.08694404319795,114.77129006761078,56.946646214398505,90.61551587280448,68.27227788137704,73.2873700687405,48.317746256063195
2040,87.92232379000522,28.6634993433304,85.03317486547328,25.663069128775668,19.027316414938984,28.873392106824024,39.677099598927114,99.01668296611179,5.580313966003674,62.85362526342592,67.76654235990239,72.63942569107616,64.95788885312483,81.6916467528029,69.23648780008449,7.5358371925983345,32.32881964283887,23.75831062376356,60.57711745011159,37.24300566341915,107.14634443917238,49.698353008268334,87.72720478871837,19.252507731538415,21.82123941525226,45.155747742879896,81.16423583308598,81.8206402138287,61.54234849340783,83.98284325821875,43.65428716485137,32.006272223382915
2041,90.211704613884,10.892305407155812,51.891590632704116,19.218748464454336,20.007032778029256,23.421775830104984,22.631230185089038,93.22802453296596,10.059495680503101,20.923025551800055,56.60599684531579,65.2600954160156,61.83913327096886,84.05034294829743,61.46531326815997,0.0,43.32886787512397,15.788386517121932,45.03763744019043,40.09234381612465,99.3619689409201,62.48106902280312,48.7675446433976,31.682749438138945,33.42742520800032,49.7442371755121,42.12544101200093,60.95817269741292,57.18814094368,51.16672504061578,47.63968924544655,54.40871995223682
2042,90.09772207473641,38.14429107458661,81.7448869452121,41.43941847776811,24.10488869416118,35.976080112297666,51.00773747517769,143.2691690657094,11.460897185695353,37.966247652084654,20.194622387931805,75.439726519033,67.684957841463,137.5120608004868,136.62701933733322,6.614866370372642,32.21933404801618,27.129253813253822,29.357464147024015,48.75811376174332,62.63911967303515,62.52989932409523,63.965569958424425,31.396986589061008,22.497246642576307,53.54540321635074,118.62976434648964,44.76309924964803,60.366692903624276,52.96698967341587,48.95621744700017,19.605763863513662
2043,120.34892192600036,17.638391162573654,74.30963858330071,42.937314631288636,24.26154400565046,64.18363739320371,59.88161421732023,115.20927843121935,7.252937044442905,45.790137924401876,68.35236894442107,58.45759647677841,57.80983175028219,97.76518528652777,104.75883811557789,0.0,39.39484894624152,30.650037754428507,70.15918307436573,25.708531989260152,96.90905571396827,48.4589391744274,41.726993293725286,29.98937152097607,32.435728711103586,56.52369201370168,57.48755151742542,78.82023671471437,89.77528661419727,45.71831592073493,51.579438833405625,43.78066174991268
2044,123.92405214403364,26.804933005826612,47.22705606478828,38.09970034907185,22.459013498727856,31.511705182836476,42.536804619473855,152.2695500888962,19.2416754007692,46.377402226737615,79.48006341192908,76.00924170642578,84.37057383808899,87.05721453294278,92.4476186918969,0.0,24.587101372587068,26.021417711945862,52.42429541198122,28.954296251059148,43.28537074913281,40.639752503819096,42.301526051093965,23.374193829929382,36.016705328986156,40.78162272922245,96.78887588234389,93.19461547564015,47.2789674059039,51.934732992117596,38.04629537683087,43.27759110349382
2045,83.62988453076791,18.385782525815294,94.31710183737873,46.5399659727558,20.72746615222247,44.937098476527034,37.09133821727132,99.43350654285567,21.5993232999269,69.21211890097585,75.18306304295216,69.51238899911111,69.10733966041424,124.17791501309061,103.00565773717324,13.59338687698068,30.314707472240716,20.52265899333415,77.68284090976161,15.352733862408156,89.78478354890238,38.21140323526235,91.2801768452872,29.844035021248686,30.088296586787607,45.471504865359556,68.90724592739184,59.50015177808576,67.23565315304944,57.661104356303646,45.09488767239837,50.6000557315823
2046,62.457105112172826,37.061802734194515,86.14163736868288,32.92904741636279,18.581402001171522,41.09882288903172,32.15657399408615,71.99489399572599,9.522497686687945,67.37038827408088,55.26747973600109,76.11199906739891,71.44879338588336,108.1360092912107,94.56367493999547,8.838966756847885,39.500013088079314,19.331539878723444,72.02073297550311,57.63218661917659,91.37227993886947,67.75818581027107,90.22129337998028,39.31884724756865,18.007575877900685,86.47267524023611,82.66260687058754,69.40115040792027,54.35613717162541,74.79330780565172,84.13887190271285,35.977404094444566
2047,45.6909495904749,33.375665587437744,69.42516965668837,27.945149728368268,27.52179261412092,40.39161994394256,41.13000368167934,60.324839809922935,25.25341492751365,23.792144444472953,82.77812964395231,88.46513924659627,65.37262673591465,111.08352175308232,116.26507604240224,0.0,34.92043351116079,28.019014029172087,61.157890321851816,39.882853138165295,71.22670476123187,32.168770355470386,81.77528326872704,20.40270713060715,36.366360538880095,77.50564182358345,105.80430052505955,61.8742595282725,72.56414207355971,63.21986416870081,77.26003851567884,42.72146936405244
2048,105.86629912510789,23.439342471198927,57.398893416754895,29.55321372553945,26.094210121757392,42.22590618680698,59.6268138096733,149.2141305983387,21.152478544386565,36.975698473084826,68.52275456204238,103.92994703813676,63.22016521907931,136.12903865294993,141.62925466184424,0.0,48.12725377606887,26.52993555975449,58.46734349389681,30.597508166286563,58.21740315212956,35.9813757778337,58.549228354417835,27.40440394078275,28.900397324104265,67.66198390708816,41.855697797115255,48.074735066194144,82.5168807221711,85.1662208334288,63.584008509772865,50.12933240993557
2049,87.00143337625718,26.06254521406155,66.24323612327727,33.99631569501304,23.381241930713742,25.161370636888122,28.038955367719456,124.59362823392803,15.385554641441852,24.257154131472724,48.25763702117825,76.37171505685774,81.99466473159403,87.9947125505543,139.49565480675267,5.5460773996092305,29.92959619622847,23.243381405670622,45.623174538378564,36.08336419993964,103.14153116760082,51.489530720252795,80.19481291326713,24.47368327746973,25.264566878149978,69.74839824481694,74.61863261579238,64.10525296918149,60.96931446553394,73.08670210699447,62.774019854182846,35.849892641016055
2050,68.70455139020908,30.1404056898479,82.33116447980882,26.300638398227825,22.8209972284219,33.04082605792512,36.799910187870246,95.23638203899884,15.741961400839303,47.35788637334086,58.318256397574125,77.22110469533379,91.85683413514666,105.05125829693016,92.12451301459673,0.0,34.659772366030644,22.794810468150978,46.22153246280276,30.488422765350197,114.26500432701494,58.515879380509375,59.555981027127004,19.985291178925507,33.829028319235945,88.94019545919726,89.62851277558134,46.55655165620522,51.058224445694435,64.30421129844785,88.3906884684145,29.332834256450735
