Year,USA (New York),Africa_Eastern (Nairobi),Africa_Northern (Cairo),Africa_Southern (Johannesburg),Africa_Western (Lagos),Australia_NZ (Sydney),Brazil (São Paulo),Canada (Toronto),Central_America_Caribbean (Mexico City),Central_Asia (Almaty),China (Shanghai),EU_12 (Warsaw),EU_15 (Paris),Europe_Eastern (Kiev),Europe_Non_EU (Belgrade),European_Free_Trade (Oslo),India (Mumbai),Indonesia (Jakarta),Japan (Tokyo),Mexico (Guadalajara),Middle_East (Riyadh),Pakistan (Karachi),Russia (Moscow),South_Africa (Cape Town),South_America_Northern (Bogotá),South_America_Southern (Buenos Aires),South_Asia (Dhaka),South_Korea (Seoul),Southeast_Asia (Bangkok),Taiwan (Taipei),Argentina (Córdoba),Colombia (Medellín)
2030,121.06765280322759,4.8158481992729225,61.45883527151505,23.160547421859757,0.0,41.343577520680476,22.669071992612253,180.04329144696268,39.12299191400124,128.68521472352728,55.539589521982805,185.52496207225252,140.19141916056262,142.18591663180953,148.05423433895686,290.5091724300549,0.0,0.0,38.6145152898107,14.322181708800509,59.37775455611132,0.0,176.526460690381,27.536636719713798,5.607124918316173,51.636022289137685,2.573752350612451,65.9349318116875,0.0,46.72171648653281,44.58110262535771,0.0
2031,94.40718213702482,4.791378351536784,39.78631501832753,33.81468358888721,0.0,32.959918067687084,20.448763562463416,154.32540294365248,46.7939724495003,124.15029579237894,75.14243269210964,143.0628226387036,102.91861646318901,197.96117136984188,94.32215835234928,253.4477886431606,0.0,0.0,70.1294050349922,23.80639156325168,50.44468817006974,0.0,263.5460625089195,13.74134774609237,4.468147164746018,37.13218416518631,0.0,116.44057462710502,0.0,42.699680723798394,38.54449963659113,0.0
2032,99.92998539595706,3.8187149414166965,83.637014134707,20.61799734653899,0.0,47.164360703444274,23.80539041419689,104.79933156165836,38.79242067037457,148.22535896329933,44.4576289911492,127.43012662788638,73.12606392780826,221.02957041385991,162.81536712746177,201.62830023675087,0.0,0.0,47.67247975270313,20.37391889277559,51.12861107835219,0.0,264.82638578326385,38.86065867827225,1.9407800574694019,36.20219580924061,2.496990378767477,71.43065625134727,0.0,35.206034241910935,37.27884622655076,0.0
2033,75.71897570077655,4.773322500158683,69.10341928647381,33.493778249033554,0.0,52.09817212765087,39.87151495588865,106.89255428846865,26.805448312352013,128.49129508522535,73.76197981237857,178.60576389816148,94.53229588191321,202.57308257064705,201.90985338003384,226.05094981798072,0.0,0.0,47.87313821392423,22.84807710239973,41.27121823684159,0.0,239.3862891391726,33.84789619691397,3.3499526113993237,44.52849143379058,1.9060274525982648,74.03285019628146,0.0,45.522463957933056,44.161533946209545,0.0
2034,114.71293998668334,2.9775430302586243,59.20991667982619,10.344316538318632,0.0,37.65386240098907,10.152179212332722,147.23442810896242,57.59359658717882,125.42482377223878,59.59677991920217,180.84225030706466,110.79804220102618,187.44848908801475,90.08026779443367,273.7795010994011,0.0,0.0,44.553486542424615,32.94648531482548,64.75111411291259,0.0,314.5232605694135,27.720628411680188,1.8920430842480975,27.71877673743434,0.0,65.12098128239172,0.0,32.62847706842395,27.855721858539553,0.0
2035,97.24500905722986,3.4518269038036986,64.19242706569176,34.79156808409555,0.0,58.05818819371899,20.005201200541155,123.3385313618521,63.14329533681722,161.4264366646101,94.89648405113257,132.59328679694073,88.67407399214764,162.5539964482583,95.55071186278445,123.32200940407434,0.0,0.0,72.59953453758328,26.925896599150356,49.6567692170787,0.0,230.19366853009166,23.507000989245185,0.0,48.17315416159461,0.0,96.89440530179724,0.0,43.37212166476875,49.37447200673175,0.0
2036,83.52328364546399,2.4106568554979826,60.642771378480745,29.82139657723823,0.0,35.39541896511315,14.480780558604144,127.52127507025361,60.70846673920892,142.15014199857194,56.17042200149198,187.95149713687917,107.52558060890028,196.7495346896741,181.73006569006773,221.9718672017785,0.0,0.0,63.63007247429489,26.75436231673619,30.46357899072932,0.0,267.74377960096035,30.517959444681996,1.4572566092831898,21.550030647733063,5.065671041063889,99.40398488995203,0.0,49.14347577702343,28.49722706273155,0.0
2037,131.29429252434852,3.544278812422037,74.22785186305286,33.06014940255968,0.0,48.118560218753466,26.7621246210726,162.70422223107911,41.121793618106864,156.28533836933434,59.422779763192196,138.7340915920999,113.63564107587645,189.14074899813775,154.25411859461067,204.73372083529708,0.0,0.0,53.71234523075299,11.12043124781968,43.135676435459835,0.0,289.3747124833153,22.240438684653363,4.617547431447263,45.340624285060656,0.0,125.03474474038467,0.0,34.016487843203215,40.268865834140996,0.0
2038,155.80227213068991,2.3729038392209088,67.80469167869269,29.67392790291237,0.0,72.38505496692295,37.720556945921246,210.44079362734823,69.19826273639171,155.13523552286753,53.63113672395881,140.05837859669066,102.62251263411433,186.43776771705186,132.7358522859724,155.89164522711172,0.0,0.0,55.14689673055077,16.946715944544522,65.00748454087446,0.0,299.10428520979696,39.04219371543642,3.718887089995375,51.55992441795841,1.3862432198901935,101.3334449183218,0.0,32.45080382616309,45.59359189192961,0.0
2039,132.4244623806018,0.0,70.87393274081954,24.989944185468442,0.0,50.89366960441231,27.353875523630798,171.1862545279436,53.139921176964265,160.48840323350277,75.1641694396577,169.64743002683406,92.92857157775298,226.12920641281775,130.36697801651536,198.5888675047055,0.0,0.0,78.98414674781652,25.066518225965314,59.2108672210174,0.0,356.3956208826291,41.97306817941443,1.013555513398539,38.99303041825969,0.0,117.29802868548225,0.0,42.8242906629335,35.6156707006839,0.0
2040,122.62959228591778,3.760488625656504,46.694948122713775,32.98062851644918,0.0,47.05209991009251,22.931280884231487,196.97743756867897,37.633236055554114,187.97104462473396,58.81089967810745,132.18444706238563,96.08935156590954,181.80551287037673,138.55789733184173,209.3708998705909,0.0,0.0,54.67579672921503,23.112663821908086,50.60978591026286,0.0,195.55439056971255,23.362226745249274,0.0,38.76257399459495,0.0,76.39344623375234,0.0,33.43383317066784,38.219767468461,0.0
2041,88.10410354556701,0.0,63.03251911283068,21.752706295571688,0.0,27.946157391379025,14.717241217503306,136.71338201285556,64.60685142023655,158.97991925774986,60.08222072285471,107.87188559714976,133.11702713809248,206.20458594234202,86.22286221995867,111.83119462794167,0.0,0.0,60.942671318495954,20.885907350537597,37.38645463948331,0.0,356.7279464117721,37.935569797388126,0.0,45.14352146119476,0.0,87.4373928238319,0.0,42.42119205979184,43.57913470040532,0.0
2042,100.76090085283167,0.0,34.88403795206788,26.213434142788294,0.0,47.10080992638533,33.2794434416493,155.52647960369052,52.668161317072276,199.893932412801,38.27303603103663,193.4719065706815,141.31880383130448,227.35561127628642,175.63301256562693,166.0406992470915,0.0,0.0,43.48518807906409,26.056348699485607,44.60058136005087,0.0,274.21742192266834,28.78811354669517,1.139623921041514,30.49090032704252,0.0,55.423888918468926,0.0,38.412160194345006,25.61240534028891,0.0
2043,111.18743342054034,1.0494369000252994,54.91807922244853,26.167079230640194,0.0,60.11268573267175,28.13443927928736,165.02202002182557,51.86981429478051,135.08047124516347,49.11676281158204,183.46942708106624,96.08660829771806,198.37339180089697,133.6199326609484,263.027275883571,0.0,0.0,65.87407876377232,21.462053588568466,19.271307768959336,0.0,271.29461268369704,36.388917842245576,2.3327628901507707,34.93133893239238,0.0,49.73900364807299,0.0,41.63581554175401,31.562662844129253,0.0
2044,90.66517985979695,1.2850616721147952,58.70678680783033,26.719547390745156,0.0,47.80882660181956,28.133800234398507,116.56376219959589,39.05808253956525,203.4632653702827,54.04489003410371,179.40038987562062,110.72788550373392,228.80859965116852,179.4801206374031,167.75130861956438,0.0,0.0,51.30400881161677,16.182521482792595,53.34338087225015,0.0,245.64673304940948,30.506195402456793,0.0,38.273155436540264,0.0,81.81941831554187,0.0,33.102706576782246,38.734415908268566,0.0
2045,113.95315567461664,0.0,37.31538001623922,28.909641506828184,0.0,55.78166011971794,18.05539865358699,196.97151009765116,31.67017529970965,164.1679986409365,73.95244070512447,143.34828223202618,108.38506466572956,177.79333376960844,140.63945011588027,96.8605309437979,0.0,0.0,64.15428743138739,14.891566982072549,41.616858246686846,0.0,209.69392184823838,26.44080945448074,1.3848425516952994,46.51468043769475,0.0,99.15899086027954,0.0,50.545779691651674,44.75955438144549,0.0
2046,110.98358876310714,0.0,58.933200760187624,23.386457458242038,0.0,36.87223454510034,16.314600191232138,138.5227661894369,49.11067519314918,200.7985487179816,68.23650031175431,213.77113550246392,87.34031689891047,289.3478699708844,206.18868522670707,237.14813013211565,0.0,0.0,49.73147098549201,20.334517436577805,45.97329255811224,0.0,336.344597411556,29.53391401868113,0.0,50.91643773789148,0.0,69.50230750247879,0.0,38.80423809069639,48.685462680231396,0.0
2047,98.96566723790033,0.0,73.5218579938493,30.567674813005414,0.0,34.04730667770112,18.417598597108707,182.21039548876004,57.97275754708962,182.00776819891558,51.102177632398444,129.19586220194037,109.5195785682869,157.3876862684258,160.032802115941,117.00115470281595,0.0,0.0,54.52535997896566,16.314871039355516,52.83338949176874,0.0,178.81814730868822,24.432947234726328,0.0,36.975857633890115,0.0,86.80564106583012,0.0,31.976849669307217,33.546245993622655,0.0
2048,112.29890274228829,0.0,50.64898461062597,20.164690615382344,0.0,54.94586697312206,19.11843223572199,164.4970829044926,47.06789734287638,155.83567608856796,78.15950290020324,203.13696715135163,123.02939553667908,205.9763863378382,115.91969109886259,208.06284054241922,0.0,0.0,58.908018336477866,11.683656110457404,57.19055768952575,0.0,277.8106701063084,42.20633623229752,0.0,53.44729225178339,0.0,125.92747023293651,0.0,40.84093357160282,45.84074896482882,0.0
2049,102.19455090467041,1.1004110440550317,68.47199960992319,23.422127151383243,0.0,62.62567830474753,23.370825914534624,124.69794485842678,39.294767321085196,158.82578763685453,49.964347967972714,181.58619124857898,83.18319479948791,241.19470194483057,190.5774290876444,120.1408989939162,0.0,0.0,34.56493050190636,14.644278863511833,30.421227658893493,0.0,272.6503930073018,21.22083197555818,0.0,50.899025896289956,0.0,58.40836319365531,0.0,35.040108526751986,49.09078688623757,0.0
2050,140.64879987984926,0.0,62.681454905932455,30.111352072156485,0.0,40.0735259788572,17.052910401063166,228.67598784314663,24.350227821731036,182.6125023780156,27.732030014904023,143.13390059663152,108.76222994531916,194.27575710201594,153.92494419689606,158.33198398151958,0.0,0.0,42.74909051657842,19.79870230411956,53.97049247057757,0.0,223.1260606548524,38.10497807461241,0.0,72.64780238841273,0.0,71.2096140834112,0.0,30.903264997390092,68.14780309638088,0.0
