Year,USA (New York),Africa_Eastern (Nairobi),Africa_Northern (Cairo),Africa_Southern (Johannesburg),Africa_Western (Lagos),Australia_NZ (Sydney),Brazil (São Paulo),Canada (Toronto),Central_America_Caribbean (Mexico City),Central_Asia (Almaty),China (Shanghai),EU_12 (Warsaw),EU_15 (Paris),Europe_Eastern (Kiev),Europe_Non_EU (Belgrade),European_Free_Trade (Oslo),India (Mumbai),Indonesia (Jakarta),Japan (Tokyo),Mexico (Guadalajara),Middle_East (Riyadh),Pakistan (Karachi),Russia (Moscow),South_Africa (Cape Town),South_America_Northern (Bogotá),South_America_Southern (Buenos Aires),South_Asia (Dhaka),South_Korea (Seoul),Southeast_Asia (Bangkok),Taiwan (Taipei),Argentina (Córdoba),Colombia (Medellín)
2038,2245.778678375942,0.0,402.100063977637,675.9221032222985,0.0,988.9276831539692,119.25067023146102,3434.599458095277,934.9860948307268,3973.194526736222,1482.4779957974722,2954.7162345201446,2006.0311094238366,3086.972375022915,1956.9307432718977,4797.188420692616,0.0,0.0,1125.785071875955,155.6849518265982,283.53894797974556,0.0,4359.345570453871,695.7327226915751,0.0,542.6768749238544,0.0,2783.263927338149,0.0,199.7517378262978,546.3187304492637,0.0
2039,2235.0583549280573,0.0,425.18283213628047,652.5913045669333,0.0,995.1460363475826,127.2801659412943,3377.30615884277,919.4348843337003,4082.316423684804,1467.1824074298902,2938.1553503076016,2058.4290268528816,3103.9737978016187,2144.809408718703,4865.070643796941,0.0,0.0,1114.8555077535798,130.21543998451423,304.0813403870377,0.0,4201.607921124585,659.4534756316283,0.0,579.7500903926631,0.0,2804.7835160692734,0.0,131.23294081441452,579.5056344479772,0.0
2040,2318.588091866152,0.0,456.45286488389854,646.3917645465078,0.0,979.1055525958772,115.45908720578754,3419.9612670885144,912.797092711469,4071.0800689961334,1472.1813686875903,2919.4797809301604,1961.862394096546,3047.008255470612,2002.429550599248,4795.869677726251,0.0,0.0,1173.3499286197296,120.08115180847219,318.68263454896965,0.0,4415.177324138409,676.2768377280446,0.0,591.8650016194053,0.0,2823.9753654659507,0.0,159.94392811529056,590.399704025728,0.0
2041,2295.8949895137753,0.0,419.06999375566306,646.515727999418,0.0,1017.3612616696236,145.00436727451503,3406.383861272251,893.2514339398849,3971.975584252161,1463.9038146244009,3031.1022004107226,1985.0606018938665,3198.33862114133,2131.649852211715,4983.28266457053,0.0,0.0,1124.49827425718,127.91348468333814,309.0774386472845,0.0,4425.559590152906,666.9874081922333,0.0,559.4423458760441,0.0,2828.0068752946645,0.0,141.93525401979974,561.6892128603233,0.0
2042,2211.451957832332,0.0,476.9512841499226,640.0356036395906,0.0,986.6491429112946,109.51869725835768,3320.9463127750605,864.3471604072408,4098.4519205985935,1476.1376091225331,2821.9102901255565,1988.6456227780225,3063.689113178661,2057.903763620267,4709.099430759127,0.0,0.0,1140.2549505004915,105.65527379208717,312.1785417205827,0.0,4251.219713735274,688.7633570714166,0.0,556.6729589657525,0.0,2819.6579155063546,0.0,140.243626467584,558.3849987616134,0.0
2043,2180.097440048939,0.0,420.0230049606403,641.1543645414824,0.0,965.4754083688754,116.57930442772798,3305.5719328355317,893.0548394989164,3970.3331849101455,1485.3406861547587,2817.307882079435,1968.2712189202368,2998.0032761287707,2033.3601159490813,4612.913288070057,0.0,0.0,1110.1272159728321,125.83223557815103,344.46421950237584,0.0,4156.994617260287,671.3787660557257,0.0,543.0052863965342,0.0,2850.910278687967,0.0,156.47607703069178,569.4715925913674,0.0
2044,2209.8590123420886,0.0,429.86344091583334,610.38565564015,0.0,993.1333304206746,107.90458428278808,3367.30321912729,891.8461653733306,4072.659649521857,1444.1489302616428,2878.751240774174,1884.0802422054505,3226.3156957059723,2066.701907731396,4666.004599684069,0.0,0.0,1129.0209868258794,125.80252366657432,268.21771250262947,0.0,4389.330829569376,674.703710275729,0.0,558.5544322049432,0.0,2835.575066902911,0.0,143.3210786317289,545.11309660938,0.0
2045,2162.263467162128,0.0,454.9243659360379,617.4149536945429,0.0,957.0582498793606,110.75334502273883,3244.2483838844287,899.4934006838881,3980.261809375421,1418.340582437137,2917.748302060445,1925.1639891348455,3197.3339730822618,2019.704925328783,4917.958018169384,0.0,0.0,1066.716235731329,127.53433028093433,317.34934890263133,0.0,4458.574414978356,689.806760418205,0.0,522.8272165311722,0.0,2746.126650568335,0.0,136.9433124788258,510.0835586935295,0.0
2046,2195.262942296552,0.0,394.76499776722426,614.6471692762254,0.0,938.3546371297153,107.95637726878944,3349.1618745058136,813.3276529251598,3906.369302425275,1409.8948305020665,2844.7237969839052,1932.4286361544098,3020.0012721388425,1878.3004299629326,4604.6086419666135,0.0,0.0,1119.7254911860014,111.81096220917584,270.66719800264275,0.0,4366.579163427379,641.6067693779735,0.0,537.9212408280147,0.0,2745.709510649698,0.0,132.96813249472905,544.7156268788893,0.0
2047,2162.3289761536585,0.0,397.7091717161334,582.6076165780552,0.0,944.379322050286,99.30523913238764,3258.3675223047544,801.7714534926749,3967.633053967318,1442.8764063761844,2987.5205706619076,1957.2674537226605,3212.830277299957,1951.490492944143,4857.42336123534,0.0,0.0,1077.289822817459,132.89932077731913,332.3941963758913,0.0,4534.32386757225,676.2337121341357,0.0,550.9869733374057,0.0,2739.26782593923,0.0,122.7175964127411,553.9684764632021,0.0
2048,2153.0646246696992,0.0,390.7217093322327,614.5744001879935,0.0,928.0906207119658,92.45788353763173,3297.9478707678863,799.2145800298165,4052.05474634632,1372.7687085818948,2817.636039810059,1949.654022191665,3068.6496786176667,2037.1734192944948,4726.3974331414565,0.0,0.0,1069.3476213949784,108.96659575766819,277.118697006592,0.0,4308.542305214445,632.4366226939818,0.0,520.0443436023435,0.0,2735.6502797927187,0.0,155.12401252380639,521.4960870790226,0.0
2049,2117.824241498478,0.0,394.9090129266474,608.2758498514472,0.0,916.4436639430081,84.01394974460202,3226.0829928068088,824.4562278286496,3828.5811773468663,1429.1076180897917,2781.2847224727952,1931.9239276288636,2982.121978135691,1913.0928255333586,4778.478812916456,0.0,0.0,1109.391491349236,109.92029862100455,295.8697431001374,0.0,4111.711481009681,647.6173888508692,0.0,523.7887912464148,0.0,2775.2801278991064,0.0,142.01084318474386,552.9524038506523,0.0
2050,2138.3836746518,0.0,381.6150205043304,577.404484984159,0.0,968.387283205762,96.96301989311114,3233.1096914484165,815.4731147203945,3826.6243740154387,1414.2662904685171,2824.3759097570874,1862.3365222990178,2963.6634002991486,1858.4745057445941,4694.28042488808,0.0,0.0,1092.160017200046,94.82330332621179,273.4398831104002,0.0,4118.8252077139105,626.9554755957944,0.0,516.706899797216,0.0,2725.2857793975595,0.0,141.24884019435828,517.7186264482248,0.0
